feature,split,gain,total,null_imp,total_null
f015_pb4_d0_flux_ratio_sq_q90,0.010323924985792763,0.0014314489372764898,0.011755373923069254,0.2853986588246628,-0.27364328490159356
f015_pb1_d0_flux_by_flux_ratio_sq_q90-d-pb4_d0_flux_by_flux_ratio_sq_q90,0.01174464860769085,0.0016911797056145105,0.01343582831330536,0.2872390527178728,-0.27380322440456745
f015_pb5_d0_flux_ratio_sq_median,0.013733661678348172,0.0009772758602891577,0.014710937538637331,0.28923233557007955,-0.2745213980314422
f010_pb1_flux_err_q10-d-pb2_flux_err_q10,0.015627959840878954,0.0010886577519407914,0.016716617592819744,0.2914230094532328,-0.27470639186041307
f018_pb5_flux_ratio_sq_std-d-mean,0.007861337374502748,0.001082220586388616,0.008943557960891364,0.28373558147588274,-0.2747920235149914
f003_pb4_flux_by_flux_ratio_sq_mean-d-pb5_flux_by_flux_ratio_sq_mean,0.012691797688956242,0.0017132055178031096,0.014405003206759354,0.2895335242706441,-0.27512852106388475
f023_pb2_flux_norm2_q25-d-pb3_flux_norm2_q25,0.0065353286607312,0.0005662328968550125,0.007101561557586213,0.2824732197461401,-0.27537165818855386
f010_pb0_flux_norm2_q10-d-pb5_flux_norm2_q10,0.01648039401401781,0.003695600982372528,0.02017599499639033,0.29601664807068323,-0.2758406530742929
f010_pb0_flux_norm3_q90-d-pb5_flux_norm3_q90,0.01941655616594052,0.0038315495640459055,0.023248105729986427,0.29964320139996675,-0.27639509566998033
f023_pb3_flux_err_q10-d-pb4_flux_err_q10,0.011081644250805076,0.011787252436530369,0.022868896687335445,0.2994021226082829,-0.2765332259209475
f003_pb0_flux_norm3_mean-d-pb2_flux_norm3_mean,0.004072741049441182,0.0007435164710043684,0.00481625752044555,0.2813845380251149,-0.27656828050466936
f010_pb1_flux_ratio_sq_q75-d-pb5_flux_ratio_sq_q75,0.01941655616594052,0.002051566117829817,0.021468122283770336,0.2981215732634456,-0.2766534509796753
f015_pb2_d0_flux_ratio_sq_q90-m-q10-d-pb3_d0_flux_ratio_sq_q90-m-q10,0.005967039211971965,0.0011280872117429212,0.007095126423714886,0.28390731962583904,-0.27681219320212413
f017_pb4_flux_by_flux_ratio_sq_std-d-mean,0.008997916272021216,0.0011106557792298119,0.010108572051251027,0.2871005859674896,-0.27699201391623857
f015_pb3_d1_flux_by_flux_ratio_sq_max-d-pb4_d1_flux_by_flux_ratio_sq_max,0.009376775904527374,0.0013846535849516006,0.010761429489478974,0.28796454483813616,-0.27720311534865716
f023_pb2_flux_by_flux_ratio_sq_q10-d-pb5_flux_by_flux_ratio_sq_q10,0.010039780261413144,0.004418457527166322,0.01445823778857947,0.2918910711875856,-0.27743283339900615
f018_pb5_flux_std-d-mean,0.00530403485508619,0.001508251542182242,0.006812286397268432,0.2842566435087673,-0.27744435711149884
f003_pb1_flux_norm1_skew-d-pb3_flux_norm1_skew,0.00530403485508619,0.0008781380636152888,0.006182172918701479,0.2837343728906476,-0.27755219997194613
f024_pb5_flux_err_median,0.013449516953968557,0.0018855963628090164,0.015335113316777572,0.2928894630061721,-0.2775543496893945
f010_pb0_flux_err_median-d-pb3_flux_err_median,0.00530403485508619,0.0007466567697652553,0.006050691624851445,0.2842026740203025,-0.2781519823954511
f015_pb0_d0_flux_norm3_q25-d-pb2_d0_flux_norm3_q25,0.01070278461829892,0.002032092624261435,0.012734877242560356,0.2911705059822171,-0.27843562873965677
f018_pb3_flux_norm2_min-d-pb4_flux_norm2_min,0.008145482098882365,0.0008289022353783909,0.008974384334260756,0.2874167513836863,-0.27844236704942554
f015_pb2_d0_flux_ratio_sq_max-m-min-d-pb3_d0_flux_ratio_sq_max-m-min,0.006156469028225043,0.0006116500219144947,0.006768119050139538,0.2852159333062311,-0.27844781425609155
f023_pb4_flux_norm3_q75-m-q25,0.007861337374502748,0.002421060832854053,0.0102823982073568,0.28877098374381605,-0.2784885855364592
f023_pb0_flux_q75-d-pb1_flux_q75,0.011460503883311234,0.008329118736082967,0.0197896226193942,0.2989337620274831,-0.2791441394080889
f010_pb3_flux_norm3_std-d-mean,0.003504451600681948,0.0009093200292718216,0.004413771629953768,0.2841256299589778,-0.279711858329024
f010_pb0_flux_norm2_q10-d-pb1_flux_norm2_q10,0.009471490812653912,0.0009828907064003498,0.010454381519054262,0.29070209272070946,-0.2802477112016552
f010_pb0_flux_norm2_q75-d-pb3_flux_norm2_q75,0.006724758476984278,0.005594279989718185,0.012319038466702462,0.2926005147026248,-0.28028147623592237
f010_pb1_flux_ratio_sq_q10-d-pb5_flux_ratio_sq_q10,0.02150028414472438,0.003937305860812094,0.025437590005536474,0.3057370283411817,-0.28029943833564525
f003_pb0_flux_by_flux_ratio_sq_kurt-d-pb2_flux_by_flux_ratio_sq_kurt,0.00852434173138852,0.0013710408247312306,0.009895382556119752,0.2902606896765715,-0.2803653071204517
f003_pb1_detected_kurt-d-pb4_detected_kurt,0.01903769653343437,0.0014352844067565507,0.02047298094019092,0.30118405117487057,-0.28071107023467967
f012_pb3_flux_norm3_min-d-pb4_flux_norm3_min,0.005209319946959653,0.00016973711193133892,0.005379057058890991,0.2861335963992198,-0.28075453934032885
f005_pb2_y1_flux_norm2_std-d-mean,0.03030877060049252,0.0031793791409072424,0.03348814974139976,0.3145372221386552,-0.28104907239725546
f004_y0_flux_by_flux_ratio_sq_q10-d-y2_flux_by_flux_ratio_sq_q10,0.027751468081075963,0.0011253570770072708,0.028876825158083236,0.3100492921635848,-0.2811724670055016
f003_pb1_flux_by_flux_ratio_sq_skew-d-pb4_flux_by_flux_ratio_sq_skew,0.008903201363894678,0.002836551236744073,0.01173975260063875,0.29313925189069256,-0.2813994992900538
f010_pb4_flux_err_q10-d-pb5_flux_err_q10,0.005967039211971965,0.0005726173217537782,0.006539656533725743,0.2879491526274837,-0.281409496093758
f015_pb0_d0_flux_norm3_q75-d-pb2_d0_flux_norm3_q75,0.005209319946959653,0.0006492023543774328,0.005858522301337084,0.28739839209563034,-0.28153986979429324
f003_pb0_flux_ratio_sq_skew-d-pb5_flux_ratio_sq_skew,0.016859253646523964,0.0037282857142709154,0.020587539360794882,0.3021376996867973,-0.28155016032600244
f014_d0_flux_ratio_sq_q10,0.014586095851487025,0.0010267259476887773,0.015612821799175803,0.2971971753132133,-0.28158435351403754
f024_pb4_flux_err_q25,0.0049251752225800355,0.0005424843096700618,0.005467659532250096,0.2872737318196362,-0.28180607228738613
f015_pb0_d0_flux_norm3_q25-d-pb5_d0_flux_norm3_q25,0.0065353286607312,0.0010594515060039294,0.00759478016673513,0.2894314994390618,-0.2818367192723267
f020_pb0_flux_q75-d-pb3_flux_q75,0.007956052282629286,0.0006849271039562385,0.008640979386585524,0.2909457233310659,-0.28230474394448035
f015_pb0_d0_flux_ratio_sq_std-d-pb5_d0_flux_ratio_sq_std,0.02415230157226748,0.002088011731747817,0.02624031330401529,0.308591553936516,-0.2823512406325007
f012_pb4_flux_err_q75-m-q25,0.004735745406326956,0.0012400731895780054,0.005975818595904962,0.2893881493569642,-0.28341233076105926
f003_pb0_flux_norm3_median-d-pb4_flux_norm3_median,0.009945065353286608,0.0018856923263666267,0.011830757679653234,0.29536951002740586,-0.2835387523477526
f015_pb0_d0_flux_ratio_sq_q75-d-pb5_d0_flux_ratio_sq_q75,0.014112521310854331,0.0030874642215524863,0.017199985532406814,0.3011408656422617,-0.2839408801098549
f020_pb2_flux_err_std-d-pb4_flux_err_std,0.0186588369009282,0.004642768856417928,0.02330160575734613,0.3075425756167831,-0.284240969859437
f025_pb5_flux_err_max,0.008050767190755825,0.0013019207621519072,0.009352687952907732,0.29380371847660475,-0.284451030523697
f015_pb2_d0_lumi_median-d-pb5_d0_lumi_median,0.024247016480394016,0.002550062881246765,0.02679707936164078,0.31143814767214817,-0.2846410683105074
f015_pb5_d0_flux_by_flux_ratio_sq_max-d-min,0.01193407842394393,0.0009706507607447187,0.012904729184688648,0.2976194278817792,-0.28471469869709054
f010_pb1_flux_q25-d-pb4_flux_q25,0.008903201363894678,0.0009567899333128007,0.00985999129720748,0.2946586942342402,-0.2847987029370327
f015_pb4_d0_flux_norm3_q75-d-pb5_d0_flux_norm3_q75,0.010892214434552,0.005690307426396951,0.01658252186094895,0.3014916634159293,-0.28490914155498037
f012_pb2_flux_norm3_min-d-pb4_flux_norm3_min,0.009376775904527374,0.0021804226905666893,0.011557198595094064,0.2966813158233467,-0.28512411722825265
f003_pb1_flux_norm3_median-d-pb4_flux_norm3_median,0.009471490812653912,0.0021573330162792245,0.011628823828933136,0.29695616056234936,-0.2853273367334162
f003_pb2_flux_norm3_median-d-pb4_flux_norm3_median,0.003788596325061565,0.000629112775861369,0.004417709100922935,0.2899137830733143,-0.28549607397239135
f005_pb4_y0_lumi_skew,0.03968554650501989,0.005563099024305118,0.045248645529325004,0.3310105590665718,-0.2857619135372468
f004_y2_flux_norm3_skew,0.021879143777230537,0.0012993656617669336,0.02317850943899747,0.3089417190535504,-0.2857632096145529
f026_pb5_date_diff_0.3,0.033339647660541774,0.008159892541964156,0.04149954020250593,0.3276215453385829,-0.286122005136077
f010_pb4_lumi_kurt-d-pb5_lumi_kurt,0.03712824398560334,0.003272109053115293,0.04040035303871863,0.32741769236067625,-0.2870173393219576
f003_pb2_flux_err_kurt-d-pb5_flux_err_kurt,0.03409736692555408,0.005771307079045681,0.03986867400459977,0.3273422576926725,-0.28747358368807274
f010_pb4_flux_norm3_median-d-pb5_flux_norm3_median,0.010892214434552,0.0021572060296300988,0.013049420464182098,0.3006825636942065,-0.28763314323002437
f003_pb1_flux_err_max-d-min-d-pb5_flux_err_max-d-min,0.006061754120098504,0.0006351263291623037,0.006696880449260808,0.2944800168144539,-0.2877831363651931
f005_pb3_y1_lumi_std-d-mean,0.0283197575298352,0.005516712001372889,0.03383646953120808,0.32167872556695903,-0.287842256035751
f020_pb5_flux_norm3_q90-m-q10,0.012786512597082779,0.0021254788333446963,0.014911991430427474,0.3029216994318733,-0.2880097080014458
f017_pb2_flux_max-d-min-d-pb5_flux_max-d-min,0.018469407084675128,0.0007100464667537193,0.019179453551428846,0.30763976413282595,-0.2884603105813971
f017_pb1_flux_norm3_q75-d-pb3_flux_norm3_q75,0.008713771547641599,0.0020392718650768206,0.01075304341271842,0.29959582109689914,-0.2888427776841807
f015_pb0_d0_flux_norm3_q25-d-pb3_d0_flux_norm3_q25,0.008903201363894678,0.0004992754674501594,0.009402476831344837,0.2987303994651143,-0.2893279226337695
f005_pb0_y0_flux_q75,0.010039780261413144,0.0007458956733788637,0.01078567593479201,0.300382724152335,-0.289597048217543
f020_pb2_flux_err_min-d-pb4_flux_err_min,0.0234892972153817,0.0022415824169285986,0.0257308796323103,0.3156626183993186,-0.2899317387670083
f003_pb1_flux_ratio_sq_q25-d-pb3_flux_ratio_sq_q25,0.004830460314453495,0.0002730011289002789,0.005103461443353773,0.2952134524196198,-0.29010999097626605
f015_pb2_d0_flux_ratio_sq_max-d-pb3_d0_flux_ratio_sq_max,0.005114605038833113,0.00024728471057483293,0.005361889749407946,0.2956284237691375,-0.29026653401972957
f003_pb3_detected_kurt-d-pb4_detected_kurt,0.009755635537033529,0.001117691609015681,0.010873327146049213,0.3013163938887915,-0.2904430667427423
f017_pb5_flux_norm3_std,0.011555218791437772,0.002760385953250502,0.014315604744688275,0.3049023971033209,-0.2905867923586326
f020_pb5_flux_norm1_std,0.015343815116499338,0.0044149467854477965,0.01975876190194713,0.3104348719503376,-0.29067611004839045
f023_pb0_flux_ratio_sq_min-d-pb4_flux_ratio_sq_min,0.01837469217654859,0.002109941564639926,0.020484633741188515,0.3116758247784124,-0.29119119103722385
f015_pb2_d0_flux_ratio_sq_mean-d-pb3_d0_flux_ratio_sq_mean,0.011176359158931616,0.0021338458289683004,0.013310204987899915,0.3045811866566359,-0.291270981668736
f005_pb0_y0_flux_norm3_max,0.014680810759613562,0.002063053105605108,0.016743863865218672,0.30806751628839946,-0.2913236524231808
f017_pb5_flux_norm2_std-d-mean,0.01809054745216897,0.005661003205607589,0.02375155065777656,0.3150964992656082,-0.2913449486078316
f015_pb4_d0_flux_max-d-min,0.008429626823261982,0.0016494631974811331,0.010079090020743114,0.30151753913303314,-0.29143844911229
f010_pb3_lumi_kurt-d-pb5_lumi_kurt,0.02301572267474901,0.0011850288834826756,0.024200751558231686,0.3157527081462229,-0.2915519565879912
f005_pb4_y1_flux_err_std-d-mean,0.006819473385110817,0.0006649954915401597,0.007484468876650977,0.2992610791033223,-0.2917766102266713
f003_pb0_flux_by_flux_ratio_sq_std-d-mean-d-pb2_flux_by_flux_ratio_sq_std-d-mean,0.007956052282629286,0.003712025048818192,0.011668077331447478,0.30370984712183113,-0.29204176979038365
f025_pb2_flux_norm1_q10-d-pb4_flux_norm1_q10,0.006724758476984278,0.006221619046962425,0.012946377523946702,0.3056817020130161,-0.29273532448906936
f010_pb0_flux_err_median-d-pb5_flux_err_median,0.01619624928963819,0.0009348147578788011,0.017131064047516992,0.3099886835947782,-0.2928576195472612
f005_pb0_y2_flux_norm3_q75,0.00426217086569426,0.0001520451983124301,0.00441421606400669,0.2974284805235059,-0.2930142644594992
f028_300_notna_ratio_bf_peak,0.014964955483993184,0.0016228803713462011,0.016587835855339385,0.3096856758340041,-0.2930978399786647
f003_pb1_flux_ratio_sq_kurt-d-pb3_flux_ratio_sq_kurt,0.006251183936351582,0.0011661547774990788,0.007417338713850661,0.3007185489138949,-0.29330121020004424
f005_pb5_y2_flux_ratio_sq_max-d-min,0.014017806402727793,0.0027440393557090145,0.016761845758436804,0.3101759773165455,-0.2934141315581087
f010_pb0_flux_norm3_q10-d-pb3_flux_norm3_q10,0.01505967039211972,0.001714505351362205,0.016774175743481928,0.3104036780383613,-0.29362950229487933
f005_pb0_y2_flux_ratio_sq_kurt,0.009945065353286608,0.002189497077634223,0.012134562430920832,0.3058020781795976,-0.2936675157486768
f003_pb2_detected_kurt-d-pb4_detected_kurt,0.023205152491002086,0.00036409520040073083,0.02356924769140282,0.31736288962850595,-0.2937936419371031
f017_pb2_flux_norm3_q25-d-pb3_flux_norm3_q25,0.012786512597082779,0.0026951980764986032,0.015481710673581384,0.3094175313154222,-0.2939358206418408
f003_pb1_flux_norm3_median-d-pb3_flux_norm3_median,0.012597082780829705,0.0028468630504221147,0.015443945831251818,0.3104464155650381,-0.2950024697337863
f003_pb0_flux_err_skew-d-pb2_flux_err_skew,0.011081644250805076,0.0008741624919256772,0.011955806742730751,0.3070068779736506,-0.2950510712309199
f021_pb1_flux_norm2_chng_date1,0.007008903201363896,0.0006938214538106923,0.0077027246551745875,0.30282639000376643,-0.29512366534859186
f003_pb1_flux_err_skew-d-pb3_flux_err_skew,0.005967039211971965,0.0004921769705687241,0.006459216182540689,0.3017001013452101,-0.2952408851626694
f017_pb4_flux_norm3_std-d-mean-d-pb5_flux_norm3_std-d-mean,0.006630043568857738,0.0012173430403134016,0.00784738660917114,0.3033012177727433,-0.2954538311635722
f020_pb3_flux_norm3_q75-m-q25,0.014491380943360487,0.0032668599935259477,0.017758240936886438,0.3132981527639561,-0.2955399118270697
f004_y1_flux_by_flux_ratio_sq_q10-d-y2_flux_by_flux_ratio_sq_q10,0.02273157795036939,0.0011386207439648365,0.023870198694334228,0.3194882479631139,-0.2956180492687797
f021_pb1_flux_norm1_chng_date1,0.012407652964576623,0.0011930572065545113,0.013600710171131136,0.30940858090746043,-0.2958078707363293
f028_mjd_diff_af_det1,0.03476037128243986,0.006252895481515138,0.041013266763955,0.3369108582900712,-0.2958975915261162
f023_pb5_flux_norm2_std-d-mean,0.043474142830081455,0.006717309973821804,0.05019145280390326,0.3462774259446397,-0.2960859731407365
f005_pb4_y1_lumi_std-d-mean,0.02699374881606365,0.002393967574342285,0.02938771639040593,0.3255707353323319,-0.29618301894192595
f003_pb0_flux_kurt-d-pb4_flux_kurt,0.005588179579465808,0.00020402972252351904,0.005792209301989327,0.3020763228959035,-0.2962841135939142
f003_pb0_flux_by_flux_ratio_sq_skew-d-pb1_flux_by_flux_ratio_sq_skew,0.014680810759613562,0.0025166162763818663,0.01719742703599543,0.3137881159522071,-0.2965906889162117
f010_pb1_flux_err_min-d-pb2_flux_err_min,0.025573025194165558,0.002219456824100951,0.027792482018266517,0.3247078033896003,-0.2969153213713338
f023_pb1_flux_by_flux_ratio_sq_q25-d-pb2_flux_by_flux_ratio_sq_q25,0.014680810759613562,0.003924321407713836,0.0186051321673274,0.316175210948283,-0.2975700787809556
f021_pb2_flux_norm1_chng_date1,0.007861337374502748,0.0010786911698093,0.008940028544312048,0.3065747766033617,-0.29763474805904966
f015_pb1_d0_flux_by_flux_ratio_sq_std-d-pb2_d0_flux_by_flux_ratio_sq_std,0.00956620572078045,0.0010620783600436847,0.010628284080824136,0.30827570466769466,-0.29764742058687055
f010_pb0_flux_norm3_max-d-pb5_flux_norm3_max,0.007956052282629286,0.000905488410059432,0.008861540692688718,0.3072475266076201,-0.2983859859149314
f003_pb1_flux_kurt-d-pb4_flux_kurt,0.003693881416935026,0.0012586525207372112,0.004952533937672237,0.30341038007409743,-0.2984578461364252
f015_pb0_d0_flux_by_flux_ratio_sq_max-d-pb2_d0_flux_by_flux_ratio_sq_max,0.008240197007008903,0.0007130976620388966,0.0089532946690478,0.3076537425183293,-0.29870044784928146
f015_pb0_d0_flux_norm2_median-d-pb2_d0_flux_norm2_median,0.008808486455768141,0.0008075878284583032,0.009616074284226443,0.3085514410629131,-0.29893536677868665
f010_pb4_flux_ratio_sq_q10-d-pb5_flux_ratio_sq_q10,0.006156469028225043,0.0005518569642777272,0.00670832599250277,0.3056901839686627,-0.29898185797615995
f023_pb4_flux_ratio_sq_std-d-mean,0.04461072172759993,0.0017937519308780805,0.04640447365847801,0.34548578638105537,-0.2990813127225774
f010_pb3_lumi_kurt-d-pb4_lumi_kurt,0.032771358211782536,0.0069589345510312215,0.039730292762813764,0.33894307989566896,-0.2992127871328552
f015_pb2_d0_flux_by_flux_ratio_sq_q90-m-q10-d-pb3_d0_flux_by_flux_ratio_sq_q90-m-q10,0.005777609395718886,0.0008099701606986426,0.006587579556417529,0.30589084591612703,-0.2993032663597095
f017_pb2_flux_norm3_max-d-min-d-pb4_flux_norm3_max-d-min,0.004641030498200418,0.00027341624582219904,0.0049144467440226155,0.3045907234520348,-0.29967627670801217
f003_pb0_detected_kurt-d-pb3_detected_kurt,0.027751468081075963,0.008805969700402217,0.03655743778147818,0.33630946400672074,-0.29975202622524255
f015_pb1_d0_flux_err_std-d-mean-d-pb5_d0_flux_err_std-d-mean,0.01610153438151165,0.001492910291205608,0.017594444672717258,0.3174571506486369,-0.29986270597591963
f015_pb0_d0_flux_by_flux_ratio_sq_q75-d-pb4_d0_flux_by_flux_ratio_sq_q75,0.009187346088274295,0.0010967545842886183,0.010284100672562912,0.3102552741319167,-0.2999711734593538
f015_pb2_d0_flux_norm3_q25-d-pb4_d0_flux_norm3_q25,0.0053987497632127296,0.000570535283980019,0.005969285047192749,0.30615773370882793,-0.3001884486616352
f010_pb0_flux_norm2_q75-d-pb2_flux_norm2_q75,0.004735745406326956,0.0004168225201289445,0.0051525679264559,0.3056945216080845,-0.3005419536816286
f003_pb0_flux_norm3_median-d-pb3_flux_norm3_median,0.010513354802045842,0.0007269380476907776,0.01124029284973662,0.3121984914217492,-0.3009581985720126
f023_pb0_flux_min-d-pb4_flux_min,0.013260087137715476,0.004078726406282285,0.017338813543997758,0.3185970360251246,-0.3012582224811269
f010_pb0_flux_norm1_q10-d-pb5_flux_norm1_q10,0.0049251752225800355,0.00036012843581225584,0.00528530365839229,0.306723580778578,-0.30143827712018567
f005_pb2_y2_flux_ratio_sq_max-d-min,0.008997916272021216,0.0009936563231064078,0.009991572595127623,0.3118209420491719,-0.30182936945404426
f023_pb4_flux_std-d-mean,0.043758287554461074,0.004810658294455763,0.048568945848916835,0.35071463094734384,-0.302145685098427
f010_pb0_flux_norm3_q90-d-pb3_flux_norm3_q90,0.007766622466376206,0.0005238257288992072,0.008290448195275416,0.3111579362634829,-0.3028674880682075
f010_pb0_flux_norm3_median,0.02301572267474901,0.0012072911849145404,0.024223013859663547,0.3271050247150745,-0.302882010855411
f005_pb0_y2_lumi_skew,0.02945633642735367,0.002316806466576796,0.03177314289393047,0.3351394985253555,-0.30336635563142506
f020_pb5_flux_norm2_std-d-mean,0.010039780261413144,0.000749118920245026,0.010788899181658172,0.3142836378230747,-0.3034947386414166
f010_pb2_flux_norm2_q90-d-pb3_flux_norm2_q90,0.011555218791437772,0.0012151265673303472,0.012770345358768118,0.31644589995473604,-0.3036755545959679
f003_pb0_flux_ratio_sq_max-d-min-d-pb3_flux_ratio_sq_max-d-min,0.006819473385110817,0.0010463866226636373,0.007865860007774455,0.31188212906165397,-0.3040162690538795
f010_pb1_flux_norm3_std-d-pb4_flux_norm3_std,0.014017806402727793,0.0008826558796034668,0.014900462282331259,0.3191265944300514,-0.30422613214772015
f010_pb4_flux_ratio_sq-d-pb5_flux_ratio_sq_q90-m-q10,0.0074824777419965904,0.0005182146055614505,0.008000692347558042,0.312255838222024,-0.304255145874466
f015_pb2_d0_flux_by_flux_ratio_sq_min-d-pb5_d0_flux_by_flux_ratio_sq_min,0.007766622466376206,0.0007438032072911504,0.008510425673667358,0.3131605625516238,-0.30465013687795645
f021_pb4_flux_by_flux_ratio_sq_chng_date1,0.01288122750520932,0.002148671132434079,0.0150298986376434,0.31983401375494136,-0.30480411511729794
f017_pb4_flux_ratio_sq_median-d-pb5_flux_ratio_sq_median,0.013638946770221634,0.004688193829260106,0.01832714059948174,0.3235387034728429,-0.30521156287336115
f021_pb1_flux_norm1_diff_date1,0.0065353286607312,0.000817996892795804,0.007353325553527005,0.3125863780515249,-0.30523305249799787
f015_pb0_d0_lumi_skew-d-pb4_d0_lumi_skew,0.0278461829892025,0.0023152275500556234,0.030161410539258124,0.336178415245435,-0.3060170047061769
f010_pb0_flux_norm2-d-pb5_flux_norm2_q75-m-q25,0.036844099261223714,0.0030436422647663877,0.0398877415259901,0.3462057861130529,-0.3063180445870628
f023_pb3_flux_err_min-d-pb4_flux_err_min,0.013544231862095095,0.0011945788352079713,0.01473881069730307,0.3211056327880569,-0.30636682209075383
f010_pb2_flux_ratio_sq_q25-d-pb5_flux_ratio_sq_q25,0.010323924985792763,0.0015234236005861644,0.011847348586378929,0.3182661577573514,-0.3064188091709725
f010_pb1_flux_err_std-d-pb5_flux_err_std,0.011649933699564312,0.0009543040061367043,0.012604237705701016,0.3195340710343888,-0.3069298333286878
f003_pb2_flux_ratio_sq_max-d-min-d-pb5_flux_ratio_sq_max-d-min,0.007008903201363896,0.0012921916825983039,0.008301094883962199,0.3152479431605592,-0.306946848276597
f003_pb2_flux_ratio_sq_kurt-d-pb3_flux_ratio_sq_kurt,0.008903201363894678,0.0008063287732093264,0.009709530137104004,0.31676150804563336,-0.30705197790852934
f003_pb0_flux_norm3_std-d-mean-d-pb4_flux_norm3_std-d-mean,0.004072741049441182,0.0005732406101729223,0.004645981659614105,0.31174036494662016,-0.30709438328700606
f024_pb4_flux_norm2_q25-d-pb5_flux_norm2_q25,0.005588179579465808,0.000904648059803282,0.0064928276392690895,0.31391649383317216,-0.30742366619390304
f010_pb2_flux_ratio_sq_std-d-mean,0.010134495169539685,0.0018832511991918254,0.01201774636873151,0.3195059975966906,-0.30748825122795914
f010_pb1_flux_norm3_q10-d-pb4_flux_norm3_q10,0.011649933699564312,0.0014240860751625793,0.013074019774726893,0.3205900248916073,-0.30751600511688043
f010_pb1_flux_norm2_q75-d-pb4_flux_norm2_q75,0.02595188482667172,0.005946613602353665,0.03189849842902538,0.3400744424316132,-0.30817594400258785
f010_pb4_flux_by_flux_ratio_sq_median-d-pb5_flux_by_flux_ratio_sq_median,0.0049251752225800355,0.0010555824595080657,0.0059807576820881,0.3142463885165119,-0.30826563083442377
f015_pb0_d0_flux_ratio_sq_q25-d-pb5_d0_flux_ratio_sq_q25,0.010418639893919305,0.034067171051572906,0.04448581094549221,0.3528783882220053,-0.3083925772765131
f010_pb0_flux_norm2_max-d-pb3_flux_norm2_max,0.009850350445160071,0.000611562459159667,0.010461912904319736,0.3192610381677393,-0.30879912526341957
f023_pb3_flux_norm2_median-d-pb5_flux_norm2_median,0.007861337374502748,0.0015014139259013875,0.009362751300404136,0.3182728565517372,-0.30891010525133306
f015_pb0_d0_flux_norm2_q75-d-pb3_d0_flux_norm2_q75,0.01070278461829892,0.0013749890665738914,0.012077773684872813,0.3210228124266124,-0.30894503874173956
f003_pb2_flux_err_skew,0.008619056639515059,0.0006789927466957338,0.009298049386210792,0.3182586625958354,-0.3089606132096246
f003_pb1_flux_norm3_mean-d-pb3_flux_norm3_mean,0.007008903201363896,0.0007331162826022387,0.007742019483966135,0.3167156794481937,-0.30897365996422754
f018_pb3_flux_norm3_q10-d-pb4_flux_norm3_q10,0.006156469028225043,0.000806869137781996,0.006963338166007039,0.31610619649803995,-0.3091428583320329
f010_pb1_flux_ratio_sq-d-pb5_flux_ratio_sq_q75-m-q25,0.0130706573214624,0.001935728605233937,0.015006385926696338,0.3242548481900858,-0.3092484622633895
f010_pb0_flux_ratio_sq_q75-d-pb2_flux_ratio_sq_q75,0.010513354802045842,0.0013870113598605071,0.011900366161906348,0.3212282331737362,-0.30932786701182985
f010_pb0_flux_norm2_q25-d-pb5_flux_norm2_q25,0.02121613942034476,0.007537429206631202,0.02875356862697596,0.3384495186793553,-0.3096959500523793
f021_pb4_flux_chng_date1,0.006061754120098504,0.0010150468779003188,0.007076800997998824,0.31703655381590257,-0.3099597528179037
f015_pb2_d1_flux_err_min-d-pb3_d1_flux_err_min,0.014017806402727793,0.00270496422296105,0.01672277062568884,0.3269044736418328,-0.31018170301614395
f003_pb2_flux_err_skew-d-pb5_flux_err_skew,0.007766622466376206,0.0011822639869287696,0.008948886453304977,0.31931569750064503,-0.31036681104734004
f010_pb3_flux_ratio_sq_q25-d-pb5_flux_ratio_sq_q25,0.0152491002083728,0.0015295952266475847,0.016778695435020384,0.32768314150014144,-0.3109044460651211
f010_pb0_flux_norm3_q10-d-pb4_flux_norm3_q10,0.011649933699564312,0.0028904339842984452,0.01454036768386276,0.3263098202294954,-0.31176945254563265
f005_pb5_y2_flux_err_max-d-min,0.0056828944875923475,0.0005108802226133016,0.00619377471020565,0.31799427184744256,-0.3118004971372369
f018_pb4_flux_ratio_sq_max-d-min-d-pb5_flux_ratio_sq_max-d-min,0.014112521310854331,0.00045434382390709924,0.014566865134761431,0.3270300303101264,-0.312463165175365
f003_pb2_flux_skew-d-pb5_flux_skew,0.010039780261413144,0.0008236501836826121,0.01086343044509576,0.3235784135253564,-0.31271498308026063
f017_pb3_flux_q90-d-pb4_flux_q90,0.007956052282629286,0.0009772527039854533,0.008933304986614739,0.3216899961497348,-0.31275669116312005
f020_pb5_flux_err_kurt,0.004735745406326956,0.0006282845791445262,0.005364029985471482,0.31814846857514195,-0.3127844385896705
f014_d0_flux_std-d-mean,0.008240197007008903,0.003347583750311781,0.011587780757320684,0.3244807105775292,-0.3128929298202085
f005_pb5_y1_flux_ratio_sq_std-d-mean,0.009850350445160071,0.001597595263742668,0.011447945708902738,0.3244521522194128,-0.3130042065105101
f015_pb0_d0_flux_norm2_median-d-pb5_d0_flux_norm2_median,0.02301572267474901,0.0034107066229254533,0.02642642929767446,0.33968025752039155,-0.3132538282227171
f003_pb3_detected_kurt-d-pb5_detected_kurt,0.008334911915135444,0.0017676450350400958,0.010102556950175541,0.3237958248938145,-0.31369326794363894
f003_pb3_flux_by_flux_ratio_sq_kurt-d-pb4_flux_by_flux_ratio_sq_kurt,0.0043568857738208,0.0004567803164829127,0.004813666090303712,0.31856044011931844,-0.31374677402901474
